Date,High,Low,Open,Close,Volume,Adj Close
2015-12-24,225.67999267578125,223.1999969482422,223.97999572753906,224.77999877929688,1557788.0,210.60198974609375
2015-12-25,225.66000366210938,222.8800048828125,225.0,224.5,1154295.0,210.33963012695312
2015-12-28,226.0,219.0,225.47999572753906,219.1199951171875,2559452.0,205.29898071289062
2015-12-29,220.44000244140625,218.50999450683594,218.6199951171875,219.8300018310547,1577433.0,205.96420288085938
2015-12-30,220.66000366210938,217.52000427246094,220.17999267578125,218.86000061035156,2014766.0,205.05538940429688
2015-12-31,219.5,217.82000732421875,218.22000122070312,218.19000244140625,1967387.0,204.42762756347656
2016-01-04,218.0,209.99000549316406,218.0,210.02000427246094,1734969.0,196.77296447753906
2016-01-05,213.97000122070312,207.50999450683594,210.0,212.82000732421875,3190891.0,199.39634704589844
2016-01-06,213.66000366210938,209.3000030517578,212.77999877929688,212.17999267578125,2376090.0,198.79672241210938
2016-01-07,208.99000549316406,200.02999877929688,208.99000549316406,202.22999572753906,814868.0,189.47433471679688
2016-01-08,208.0,200.0,204.1699981689453,204.6300048828125,4451009.0,191.7229461669922
2016-01-11,203.7899932861328,199.39999389648438,203.16000366210938,199.86000061035156,2970258.0,187.25381469726562
2016-01-12,202.10000610351562,196.0,201.10000610351562,196.7899932861328,4028723.0,184.37745666503906
2016-01-13,206.0,198.60000610351562,199.10000610351562,199.77999877929688,2920198.0,187.17884826660156
2016-01-14,205.97999572753906,195.50999450683594,197.11000061035156,204.82000732421875,3477606.0,191.90098571777344
2016-01-15,206.17999267578125,198.0,204.75,199.0,2668119.0,186.4480438232422
2016-01-18,202.39999389648438,197.1999969482422,198.0,199.42999267578125,2737123.0,186.85092163085938
2016-01-19,210.3300018310547,200.00999450683594,201.0,210.24000549316406,5911022.0,196.97909545898438
2016-01-20,210.16000366210938,201.00999450683594,207.0,202.32000732421875,4096866.0,189.55865478515625
2016-01-21,204.58999633789062,199.89999389648438,201.25999450683594,200.25999450683594,2183229.0,187.62857055664062
2016-01-22,203.39999389648438,198.80999755859375,203.11000061035156,202.74000549316406,2273348.0,189.95216369628906
2016-01-25,203.49000549316406,201.5,203.0,202.77000427246094,1375045.0,189.98025512695312
2016-01-26,204.47000122070312,198.5,200.99000549316406,199.00999450683594,2228092.0,186.45742797851562
2016-01-27,200.88999938964844,195.6999969482422,199.97999572753906,199.92999267578125,2984041.0,187.3193817138672
2016-01-28,199.75,195.6199951171875,199.75,196.63999938964844,1790300.0,184.23690795898438
2016-01-29,202.5,197.0,197.47999572753906,200.64999389648438,2309024.0,187.99395751953125
2016-02-01,202.8000030517578,199.88999938964844,202.10000610351562,201.2899932861328,1917802.0,188.59359741210938
2016-02-02,204.8000030517578,200.63999938964844,202.0,204.5500030517578,1784208.0,191.64797973632812
2016-02-03,204.55999755859375,201.5,202.5800018310547,203.66000366210938,1515699.0,190.81411743164062
2016-02-04,205.8800048828125,203.5399932861328,204.8000030517578,204.99000549316406,1662475.0,192.06024169921875
2016-02-05,205.17999267578125,202.52999877929688,204.99000549316406,203.8699951171875,1422767.0,191.0108642578125
2016-02-15,203.0,199.60000610351562,200.0,200.41000366210938,1947018.0,187.76910400390625
2016-02-16,208.0,200.55999755859375,200.55999755859375,203.6999969482422,1922316.0,190.8516082763672
2016-02-17,204.9199981689453,200.50999450683594,203.74000549316406,202.3300018310547,2034911.0,189.56802368164062
2016-02-18,203.60000610351562,201.10000610351562,203.1999969482422,201.7100067138672,1889256.0,188.9871368408203
2016-02-19,203.17999267578125,201.1300048828125,201.6199951171875,203.11000061035156,1423846.0,190.29881286621094
2016-02-22,208.32000732421875,206.0,206.0,207.8000030517578,2775986.0,194.6929931640625
2016-02-23,214.97999572753906,207.02000427246094,207.77000427246094,212.41000366210938,3746089.0,199.01220703125
2016-02-24,218.02999877929688,211.00999450683594,212.1999969482422,217.74000549316406,3312902.0,204.0060272216797
2016-02-25,220.47999572753906,212.1300048828125,218.8000030517578,212.41000366210938,3948065.0,199.01220703125
2016-02-26,219.25,211.25999450683594,213.10000610351562,216.83999633789062,2833271.0,203.1627960205078
2016-02-29,220.8800048828125,206.8000030517578,218.99000549316406,214.91000366210938,4771246.0,201.3545379638672
2016-03-01,220.3000030517578,210.39999389648438,215.9600067138672,218.4199981689453,3400459.0,204.64312744140625
2016-03-02,225.5,218.6699981689453,219.0,224.22000122070312,4794266.0,210.07728576660156
2016-03-03,231.97999572753906,221.66000366210938,225.0,227.80999755859375,4019328.0,213.44085693359375
2016-03-04,240.16000366210938,225.00999450683594,226.8800048828125,238.77999877929688,8583869.0,223.7189178466797
2016-03-07,240.0,231.0500030517578,238.11000061035156,233.63999938964844,3934555.0,218.90313720703125
2016-03-08,233.3000030517578,227.0,233.3000030517578,229.2100067138672,2614722.0,214.75257873535156
2016-03-09,232.64999389648438,226.10000610351562,227.0,227.44000244140625,1640260.0,213.09420776367188
2016-03-10,233.6999969482422,228.0,228.99000549316406,228.05999755859375,2572746.0,213.6750946044922
2016-03-11,231.8800048828125,225.5,226.5399932861328,228.0500030517578,1632008.0,213.6657257080078
2016-03-14,233.5,222.1999969482422,230.75999450683594,224.57000732421875,4527783.0,210.4052276611328
2016-03-15,234.38999938964844,224.33999633789062,224.8000030517578,231.9199981689453,3635633.0,217.29161071777344
2016-03-16,232.5,225.0,230.22000122070312,228.61000061035156,2425097.0,214.19039916992188
2016-03-17,234.10000610351562,228.3000030517578,230.0,229.55999755859375,2882095.0,215.08047485351562
2016-03-18,232.25999450683594,225.77999877929688,232.0,226.0,7056894.0,211.74501037597656
2016-03-21,232.02000427246094,226.64999389648438,226.66000366210938,231.97999572753906,3854745.0,217.34783935546875
2016-03-22,238.17999267578125,231.5,232.25999450683594,234.49000549316406,4176661.0,219.69952392578125
2016-03-23,237.0,232.67999267578125,235.1999969482422,234.97000122070312,2141206.0,220.1492462158203
2016-03-24,245.39999389648438,231.3000030517578,235.0,242.66000366210938,6206802.0,227.3542022705078
2016-03-25,249.7899932861328,241.02000427246094,242.5,244.97999572753906,4475616.0,229.52786254882812
2016-03-28,253.3800048828125,244.97999572753906,244.97999572753906,249.5800018310547,4833765.0,233.8377227783203
2016-03-29,251.0,244.44000244140625,249.60000610351562,248.11000061035156,3668805.0,232.46044921875
2016-03-30,250.39999389648438,245.47999572753906,249.0,248.66000366210938,2778260.0,232.97573852539062
2016-03-31,250.3000030517578,246.99000549316406,249.83999633789062,247.63999938964844,1945734.0,232.0200958251953
2016-04-01,250.49000549316406,244.5399932861328,248.9499969482422,245.08999633789062,2514607.0,229.63092041015625
2016-04-05,247.5,243.0,243.0,245.52000427246094,2504785.0,230.03379821777344
2016-04-06,257.6000061035156,245.8000030517578,245.8000030517578,257.2099914550781,4842492.0,240.9864501953125
2016-04-07,257.4800109863281,252.6199951171875,256.8900146484375,254.11000061035156,2553639.0,238.0819854736328
2016-04-08,255.88999938964844,248.1999969482422,252.0,249.86000061035156,2315602.0,234.1000518798828
2016-04-11,255.17999267578125,243.5,250.5,243.72000122070312,11928468.0,228.3473358154297
2016-04-12,245.0,242.10000610351562,243.6999969482422,244.9199981689453,2333909.0,229.47166442871094
2016-04-13,248.6300048828125,241.6999969482422,245.39999389648438,242.24000549316406,5427425.0,226.96067810058594
2016-04-14,244.8300018310547,241.0,242.3800048828125,242.75999450683594,2866437.0,227.4478759765625
2016-04-15,244.97999572753906,241.1999969482422,242.63999938964844,244.89999389648438,1902926.0,229.45289611816406
2016-04-18,246.0,242.5,242.8000030517578,243.67999267578125,1859304.0,228.30984497070312
2016-04-19,245.19000244140625,241.4499969482422,244.58999633789062,243.17999267578125,1423668.0,227.8413848876953
2016-04-20,244.39999389648438,235.8000030517578,243.19000244140625,238.44000244140625,3370850.0,223.40036010742188
2016-04-21,242.3000030517578,238.3000030517578,240.5,240.3699951171875,2967222.0,225.20863342285156
2016-04-22,247.8800048828125,240.3699951171875,241.0,247.39999389648438,3545938.0,231.79522705078125
2016-04-25,248.10000610351562,243.3000030517578,247.1199951171875,244.52000427246094,2499028.0,229.0968780517578
2016-04-26,246.8800048828125,243.0,244.9499969482422,243.86000061035156,1515668.0,228.47850036621094
2016-04-27,245.47999572753906,243.49000549316406,244.5,244.8800048828125,1391510.0,229.43417358398438
2016-04-28,246.74000549316406,244.0,245.8300018310547,246.44000244140625,1715655.0,230.89578247070312
2016-04-29,252.42999267578125,247.38999938964844,247.38999938964844,251.1999969482422,4607949.0,235.35552978515625
2016-05-03,262.2799987792969,250.5500030517578,250.5500030517578,260.0,5647486.0,243.60049438476562
2016-05-04,262.3900146484375,255.99000549316406,260.0,256.2099914550781,2863626.0,240.0495147705078
2016-05-05,258.1499938964844,255.5,256.5,257.7699890136719,1351789.0,241.5111083984375
2016-05-06,258.5199890136719,251.1199951171875,257.30999755859375,252.22000122070312,2717369.0,236.3112030029297
2016-05-09,252.8000030517578,249.00999450683594,250.1300048828125,250.82000732421875,2779918.0,234.99951171875
2016-05-10,254.0,249.11000061035156,249.5,252.0800018310547,3350589.0,236.18002319335938
2016-05-11,260.4800109863281,252.35000610351562,252.35000610351562,256.8699951171875,4927713.0,240.66787719726562
2016-05-12,256.55999755859375,252.0,254.02000427246094,255.9600067138672,1889411.0,239.81529235839844
2016-05-13,258.8999938964844,250.5,255.97999572753906,250.9600067138672,2814561.0,235.1306610107422
2016-05-16,251.8000030517578,247.3000030517578,250.86000061035156,251.6300048828125,2220273.0,235.7584228515625
2016-05-17,252.39999389648438,249.8300018310547,251.00999450683594,250.02999877929688,1178569.0,234.25933837890625
2016-05-18,251.85000610351562,243.10000610351562,249.0800018310547,244.44000244140625,2838034.0,229.02191162109375
2016-05-19,248.5,244.5,245.16000366210938,245.77000427246094,2088943.0,230.2680206298828
2016-05-20,252.17999267578125,244.32000732421875,246.83999633789062,251.25999450683594,2550157.0,235.4117431640625
2016-05-23,254.99000549316406,249.72000122070312,249.72000122070312,254.1999969482422,1870618.0,238.16629028320312
2016-05-24,255.2100067138672,250.10000610351562,254.41000366210938,251.94000244140625,1167440.0,236.0488739013672
2016-05-25,254.94000244140625,251.00999450683594,254.47999572753906,251.86000061035156,1778534.0,235.97390747070312
2016-05-26,253.8000030517578,249.1999969482422,251.99000549316406,252.7100067138672,1812026.0,236.77029418945312
2016-05-27,254.69000244140625,251.3800048828125,252.72000122070312,252.44000244140625,1323044.0,236.51731872558594
2016-05-30,256.5,250.0,251.5,256.1300048828125,2980692.0,239.97459411621094
2016-05-31,266.6199951171875,255.1999969482422,256.0,264.4700012207031,5394965.0,247.78851318359375
2016-06-01,265.5,263.0,265.3999938964844,263.7900085449219,2187669.0,247.1514129638672
2016-06-02,268.67999267578125,263.010009765625,263.010009765625,267.739990234375,2476076.0,250.8522491455078
2016-06-03,286.739990234375,266.3999938964844,267.0,283.8900146484375,6479813.0,265.983642578125
2016-06-06,283.0,275.0,282.0,276.04998779296875,3726166.0,258.6380920410156
2016-06-07,278.489990234375,275.010009765625,276.5,277.8500061035156,1875353.0,260.3246154785156
2016-06-08,277.8599853515625,273.5,276.3999938964844,274.2799987792969,2388209.0,256.9797668457031
2016-06-13,276.6600036621094,266.25,273.3500061035156,267.05999755859375,3777506.0,250.21517944335938
2016-06-14,273.79998779296875,267.7099914550781,267.7099914550781,272.75,2558729.0,255.5462646484375
2016-06-15,277.79998779296875,270.2099914550781,270.7099914550781,276.489990234375,2732201.0,259.0503845214844
2016-06-16,277.79998779296875,273.7799987792969,274.8599853515625,274.0199890136719,1964357.0,256.73614501953125
2016-06-17,282.489990234375,273.6000061035156,273.6000061035156,278.260009765625,2470518.0,260.7087097167969
2016-06-20,279.8599853515625,274.0,279.7699890136719,276.1099853515625,1901926.0,258.6943054199219
2016-06-21,277.94000244140625,273.0,277.0400085449219,273.80999755859375,1674933.0,256.53936767578125
2016-06-22,279.3599853515625,272.7699890136719,273.7699890136719,278.44000244140625,2088448.0,260.87738037109375
2016-06-23,279.9700012207031,274.8800048828125,279.9700012207031,276.44000244140625,1398451.0,259.0035095214844
2016-06-24,277.0,267.20001220703125,275.2799987792969,273.7699890136719,2012951.0,256.501953125
2016-06-27,292.29998779296875,275.0,275.0,287.67999267578125,6364269.0,269.5345153808594
2016-06-28,289.6600036621094,286.32000732421875,287.0199890136719,288.2099914550781,2428223.0,270.0310974121094
2016-06-29,289.45001220703125,284.20001220703125,287.54998779296875,288.17999267578125,2814760.0,270.0030212402344
2016-06-30,298.20001220703125,290.0199890136719,290.0199890136719,291.9200134277344,3802240.0,273.5071105957031
2016-07-01,291.8800048828125,284.0,287.20001220703125,286.1700134277344,2601495.0,273.91009521484375
2016-07-04,295.3999938964844,286.0,287.0,293.8999938964844,2948864.0,281.30889892578125
2016-07-05,303.1000061035156,295.0299987792969,295.0299987792969,300.5799865722656,4170773.0,287.7027282714844
2016-07-06,318.0,299.010009765625,299.79998779296875,317.19000244140625,4734770.0,303.60113525390625
2016-07-07,326.79998779296875,312.0799865722656,315.79998779296875,316.9100036621094,5072520.0,303.3330993652344
2016-07-08,315.5,306.1600036621094,313.5299987792969,309.9100036621094,4554563.0,296.633056640625
2016-07-11,324.0,309.0299987792969,309.0299987792969,315.1400146484375,5748167.0,301.63897705078125
2016-07-12,326.6000061035156,315.0,315.760009765625,324.7300109863281,5311945.0,310.818115234375
2016-07-13,324.7300109863281,315.04998779296875,323.0299987792969,317.19000244140625,5344828.0,303.60113525390625
2016-07-14,320.79998779296875,315.20001220703125,316.0899963378906,317.0899963378906,2923085.0,303.50543212890625
2016-07-15,318.0299987792969,315.05999755859375,317.1199951171875,317.5199890136719,2681101.0,303.9169921875
2016-07-18,319.5,315.6600036621094,317.5,316.2099914550781,2335289.0,302.6630859375
2016-07-19,316.29998779296875,305.54998779296875,315.5,308.1099853515625,4143166.0,294.9101257324219
2016-07-20,310.8699951171875,307.5,308.6199951171875,308.55999755859375,1773384.0,295.3408508300781
2016-07-21,317.6000061035156,309.0,310.1499938964844,314.3800048828125,3300949.0,300.9114990234375
2016-07-22,315.20001220703125,307.3800048828125,312.8999938964844,307.9200134277344,2887145.0,294.7283020019531
2016-07-25,314.19000244140625,307.0,307.6000061035156,311.260009765625,2362353.0,297.9252014160156
2016-07-26,319.5,308.5,309.010009765625,319.0400085449219,3555567.0,305.37188720703125
2016-07-27,320.6000061035156,308.29998779296875,319.8500061035156,314.010009765625,3922806.0,300.557373046875
2016-07-28,319.29998779296875,311.5,312.0,316.04998779296875,3964399.0,302.5099792480469
2016-07-29,318.8800048828125,313.0,315.0799865722656,313.1499938964844,2900737.0,299.7342224121094
2016-08-01,313.95001220703125,305.0,313.0,306.9599914550781,3170185.0,293.80938720703125
2016-08-02,310.5,302.8500061035156,307.25,306.2099914550781,2654142.0,293.0915222167969
2016-08-03,307.8999938964844,304.1499938964844,307.0,306.82000732421875,2403907.0,293.6754150390625
2016-08-04,308.3299865722656,304.2200012207031,306.8500061035156,306.29998779296875,2179364.0,293.17767333984375
2016-08-05,308.3699951171875,305.0299987792969,306.489990234375,305.92999267578125,2030848.0,292.8235168457031
2016-08-08,308.29998779296875,303.05999755859375,306.1499938964844,308.1000061035156,2200740.0,294.9005432128906
2016-08-09,317.6700134277344,306.4200134277344,308.1700134277344,315.75,3928967.0,302.2228088378906
2016-08-10,316.5,313.3299865722656,315.04998779296875,313.80999755859375,2094471.0,300.3659362792969
2016-08-11,321.57000732421875,314.010009765625,314.3800048828125,316.7699890136719,3193972.0,303.1990966796875
2016-08-12,317.3999938964844,314.010009765625,317.3999938964844,316.9700012207031,2335283.0,303.3905334472656
2016-08-15,321.69000244140625,314.1499938964844,315.79998779296875,318.7799987792969,3411013.0,305.1230163574219
2016-08-16,322.4800109863281,308.0,322.0,309.5199890136719,8837869.0,296.25970458984375
2016-08-17,310.9700012207031,306.5,309.6000061035156,308.1600036621094,4375406.0,294.9579772949219
2016-08-18,309.6499938964844,305.1300048828125,307.95001220703125,306.42999267578125,3100599.0,293.3020935058594
2016-08-19,307.45001220703125,304.79998779296875,305.79998779296875,306.4800109863281,1914091.0,293.3499755859375
2016-08-22,309.5799865722656,306.0,306.1300048828125,307.32000732421875,2081270.0,294.1539611816406
2016-08-23,309.0400085449219,305.79998779296875,307.3299865722656,306.8800048828125,1991426.0,293.73284912109375
2016-08-24,307.489990234375,303.8299865722656,307.0199890136719,305.2799987792969,2277942.0,292.20135498046875
2016-08-25,305.3800048828125,300.07000732421875,305.20001220703125,303.010009765625,2536258.0,290.02862548828125
2016-08-26,304.54998779296875,300.3999938964844,303.1400146484375,301.45001220703125,2143645.0,288.53546142578125
2016-08-29,308.79998779296875,305.20001220703125,308.0,307.5299987792969,3805557.0,294.35498046875
2016-08-30,308.5,304.6700134277344,307.0,305.8599853515625,2117052.0,292.7565002441406
2016-08-31,310.760009765625,305.5400085449219,306.70001220703125,310.19000244140625,4040144.0,296.9010009765625
2016-09-01,312.0,308.25,309.70001220703125,308.7099914550781,1718597.0,295.48443603515625
2016-09-02,309.45001220703125,304.8800048828125,308.0,305.7799987792969,1857224.0,292.6799621582031
2016-09-05,309.0,305.80999755859375,306.20001220703125,308.5,1913870.0,295.2834167480469
2016-09-06,310.3599853515625,308.3500061035156,308.5,309.94000244140625,2062583.0,296.6617431640625
2016-09-07,309.67999267578125,305.5,309.67999267578125,306.6000061035156,2964515.0,293.4648132324219
2016-09-08,306.5,304.4100036621094,305.2099914550781,305.82000732421875,1670578.0,292.71826171875
2016-09-09,306.8599853515625,304.0,306.6499938964844,304.6300048828125,1622251.0,291.5792236328125
2016-09-12,304.0,297.7699890136719,302.0,298.05999755859375,3823881.0,285.2906494140625
2016-09-13,300.9700012207031,299.29998779296875,299.95001220703125,300.42999267578125,1625588.0,287.5591735839844
2016-09-14,302.20001220703125,298.010009765625,300.1000061035156,299.57000732421875,1852765.0,286.7359924316406
2016-09-19,301.57000732421875,299.8800048828125,300.04998779296875,300.1300048828125,1285210.0,287.2720031738281
2016-09-20,300.79998779296875,294.0,300.7799987792969,294.9599914550781,3489260.0,282.323486328125
2016-09-21,295.3900146484375,289.1099853515625,295.05999755859375,294.04998779296875,3903723.0,281.4524841308594
2016-09-22,299.9800109863281,294.010009765625,294.29998779296875,296.9800109863281,2960617.0,284.2569885253906
2016-09-23,298.95001220703125,295.3999938964844,297.0199890136719,297.67999267578125,1267190.0,284.9269714355469
2016-09-26,297.010009765625,288.54998779296875,297.0,288.7300109863281,3717608.0,276.36041259765625
2016-09-27,291.9800109863281,288.760009765625,288.8800048828125,291.1700134277344,1791582.0,278.69586181640625
2016-09-28,291.7900085449219,287.55999755859375,291.7900085449219,288.4100036621094,2236001.0,276.0541076660156
2016-09-29,293.0,287.8500061035156,287.8500061035156,290.9800109863281,2370569.0,278.5140075683594
2016-09-30,299.6300048828125,290.0,290.0,297.9100036621094,2960350.0,285.1471252441406
2016-10-10,303.8599853515625,298.510009765625,298.510009765625,302.9599914550781,2110362.0,289.9807434082031
2016-10-11,309.0,303.0,304.0,308.9200134277344,4173675.0,295.6854248046875
2016-10-12,308.5,304.8999938964844,308.5,305.82000732421875,1928602.0,292.71826171875
2016-10-13,306.94000244140625,303.510009765625,306.79998779296875,303.8900146484375,1614398.0,290.8709716796875
2016-10-14,306.0,303.20001220703125,303.4700012207031,305.6000061035156,1269092.0,292.5076599121094
2016-10-17,305.5,301.5,305.45001220703125,302.45001220703125,1895703.0,289.49261474609375
2016-10-18,308.5,302.0,302.5,307.1600036621094,3038931.0,294.0008239746094
2016-10-19,308.75,305.1000061035156,308.5,306.45001220703125,1412328.0,293.3212890625
2016-10-20,307.3900146484375,304.79998779296875,307.3900146484375,305.4800109863281,1407992.0,292.392822265625
2016-10-21,305.4800109863281,302.5899963378906,305.0799865722656,304.19000244140625,1148332.0,291.1580505371094
2016-10-24,307.0,302.6000061035156,302.6000061035156,306.92999267578125,2624652.0,293.78070068359375
2016-10-25,313.0,307.3900146484375,307.3900146484375,312.94000244140625,4376239.0,299.533203125
2016-10-26,318.30999755859375,311.6499938964844,313.0,313.67999267578125,4681307.0,300.24151611328125
2016-10-27,318.2200012207031,311.010009765625,312.989990234375,316.8699951171875,3295162.0,303.29486083984375
2016-10-28,318.42999267578125,314.0,317.5,317.04998779296875,2013733.0,303.46710205078125
2016-10-31,322.79998779296875,316.79998779296875,319.0,317.95001220703125,4359610.0,304.32855224609375
2016-11-01,319.0,315.54998779296875,317.95001220703125,316.67999267578125,1951239.0,303.11297607421875
2016-11-02,317.1600036621094,313.67999267578125,316.0899963378906,315.17999267578125,2063642.0,301.6772155761719
2016-11-03,316.4599914550781,314.1499938964844,315.0,315.8599853515625,1869081.0,302.3280944824219
2016-11-04,318.25,313.9800109863281,315.989990234375,314.82000732421875,2061927.0,301.3326416015625
2016-11-07,317.0,313.20001220703125,315.0,315.3299865722656,1604780.0,301.82080078125
2016-11-08,322.17999267578125,315.67999267578125,316.5,320.0,3419383.0,306.2907409667969
2016-11-09,321.9700012207031,313.79998779296875,320.0,316.80999755859375,3000449.0,303.2373962402344
2016-11-10,321.0,317.7300109863281,319.1000061035156,319.1300048828125,1780496.0,305.4580078125
2016-11-11,318.29998779296875,314.79998779296875,317.989990234375,315.0799865722656,3590265.0,301.58148193359375
2016-11-14,315.8699951171875,309.989990234375,315.54998779296875,310.989990234375,3992049.0,297.6667175292969
2016-11-15,315.6499938964844,310.0299987792969,310.0299987792969,314.010009765625,2447055.0,300.557373046875
2016-11-16,315.3999938964844,312.0,313.80999755859375,313.1499938964844,1339981.0,299.7342224121094
2016-11-17,313.0,310.5299987792969,312.0799865722656,311.0400085449219,1833776.0,297.714599609375
2016-11-18,311.79998779296875,309.8800048828125,311.1600036621094,310.0,1937769.0,296.7191467285156
2016-11-21,311.6600036621094,308.3699951171875,311.0199890136719,309.5,2608384.0,296.2406005859375
